epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
10,0.09934139934678872,0.9669724770642202,0.4867927731247619,0.861904761904762,0.8771186440677966,0.9996315401621223,0.9995386031240673,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,1.6666666666666667e-05,7.53125,144.73029045643153,0.5610024999996313,374.3298826656531,4202470400
11,0.06782291058657898,0.9779816513761468,0.3029772834852338,0.9,0.9110169491525424,0.9998157700810613,0.9997687326549491,0.8141592920353983,1.0,0.8975609756097561,97,21,0,92,1.8055555555555555e-05,7.5521575000002485,144.3296170663766,0.5775358000000779,363.61382272747716,4202470400
12,0.052921705866335995,0.9807339449541285,0.23519695596769452,0.9142857142857143,0.923728813559322,0.9994473102431835,0.9993133473585789,0.8363636363636363,1.0,0.9108910891089109,100,18,0,92,1.9444444444444445e-05,7.545523100000082,144.456518859506,0.5711526999998568,367.67750550781363,4202470400
13,0.07784468152870734,0.9871559633027523,0.41367914574220777,0.8904761904761904,0.902542372881356,0.9939204126750184,0.9921226004397697,0.8,1.0,0.8888888888888888,95,23,0,92,2.0833333333333333e-05,7.562965499999791,144.123360076154,0.5874640000001818,357.4687129763441,4202470400
14,0.12628049734565946,0.9596330275229358,0.36318349081557244,0.8809523809523809,0.8940677966101696,0.9986182756079587,0.9983015075648557,0.7863247863247863,1.0,0.8803827751196173,93,25,0,92,2.2222222222222223e-05,7.514190999999755,145.05886262407165,0.571061600000121,367.7361601619782,4202470400
15,0.06801600567996502,0.9733944954128441,0.4884236879879609,0.861904761904762,0.8771186440677966,0.9973286661753868,0.9968113452768433,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,2.361111111111111e-05,7.61624109999957,143.1152172953219,0.5667106999999305,370.5594406458635,4202470400
16,0.052122763914263084,0.9798165137614679,0.12050475110299885,0.9523809523809523,0.955232129697863,0.9939204126750184,0.9924232857427057,0.9183673469387755,0.9782608695652174,0.9473684210526315,110,8,2,90,2.5e-05,7.44187409999995,146.46848164227978,0.5736805999999888,366.0573496820428,4202470400
17,0.03578022945051392,0.9862385321100917,0.3390062318649143,0.9,0.9110169491525424,0.9968680913780398,0.9962184807076142,0.8141592920353983,1.0,0.8975609756097561,97,21,0,92,2.638888888888889e-05,7.504712200000085,145.24207870356275,0.5448721999996451,385.4114781413638,4202470400
18,0.03174401066886882,0.9880733944954129,0.26341625076020136,0.9142857142857143,0.923728813559322,0.9995394252026529,0.9994289540012604,0.8363636363636363,1.0,0.9108910891089109,100,18,0,92,2.7777777777777776e-05,7.380564200000208,147.68518645227275,0.553305200000068,379.53736924932963,4202470400
19,0.028239281330671575,0.9917431192660551,0.1782205300987698,0.9380952380952381,0.9449152542372881,0.9992630803242447,0.9991007623245651,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,2.9166666666666666e-05,7.481968799999777,145.68357996895583,0.5636386999999559,372.57910076085346,4202470400
20,0.06120353069208148,0.9779816513761468,0.13988319947384298,0.9428571428571428,0.9491525423728814,0.9992630803242446,0.999086513270808,0.8846153846153846,1.0,0.9387755102040817,106,12,0,92,3.0555555555555554e-05,7.364295800000036,148.01143647706203,0.5843235000002096,359.389961211426,4202470400
21,0.035517005430948406,0.9844036697247707,0.6275699565885589,0.8523809523809524,0.8590641120117907,0.9456521739130436,0.9323635565293612,0.7850467289719626,0.9130434782608695,0.8442211055276382,95,23,8,84,3.194444444444444e-05,7.469307399999707,145.9305316581351,0.5853164000000106,358.7803109565975,4202470400
22,0.028111885783598863,0.9917431192660551,0.2535135570797138,0.9428571428571428,0.9491525423728814,0.9991709653647752,0.9990314248816186,0.8846153846153846,1.0,0.9387755102040817,106,12,0,92,3.3333333333333335e-05,7.554757300000347,144.27994927116322,0.5563148000001092,377.4841151088534,4202470400
23,0.01802490857274582,0.9954128440366973,0.23347814567387104,0.9380952380952381,0.9449152542372881,0.9974207811348563,0.9967174579645295,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,3.472222222222222e-05,7.5339655000002494,144.6781246874523,0.5502040000001216,381.67661449199494,4202470400
24,0.04118075825843132,0.9834862385321101,0.08407470071688294,0.9666666666666667,0.969141488577745,0.9971444362564481,0.9964286329125639,0.9381443298969072,0.9891304347826086,0.9629629629629629,112,6,1,91,3.611111111111111e-05,7.4537491000000955,146.2351342091708,0.5665515999999116,370.663501788774,4202470400
25,0.09855498902551416,0.9678899082568807,0.5201169539941475,0.861904761904762,0.8771186440677966,0.9972365512159175,0.9964024613275906,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,3.75e-05,7.5286308999998255,144.78063999657962,0.5626145999999608,373.2572883818064,4202470400
26,0.04759604695977436,0.9862385321100917,0.8143717918137554,0.8380952380952381,0.8559322033898304,0.9962232866617539,0.9949342141995602,0.7301587301587301,1.0,0.8440366972477065,84,34,0,92,3.888888888888889e-05,7.5070920999996815,145.19603402761587,0.6111707000000024,343.6028592339246,4202470400
27,0.03252204127299289,0.9889908256880734,0.5508843409188557,0.861904761904762,0.8771186440677966,0.9956705969049374,0.9944634843584337,0.7603305785123967,1.0,0.863849765258216,89,29,0,92,4.027777777777778e-05,7.407396900000094,147.1502087325692,0.5737654999998085,366.00318422782493,4202470400
28,0.01823491682039781,0.9935779816513761,0.254246681870427,0.919047619047619,0.9279661016949152,0.9984340456890199,0.9981549974644066,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,4.1666666666666665e-05,7.468679300000076,145.94280410460104,0.559731499999998,375.1798853557478,4202470400
29,0.01684745961231076,0.9963302752293578,0.23472232971107587,0.9285714285714286,0.9364406779661016,0.9982498157700811,0.9978845843838962,0.8598130841121495,1.0,0.9246231155778895,103,15,0,92,4.305555555555556e-05,7.529514500000005,144.76364976785678,0.584785600000032,359.10596977762197,4202470400
30,0.015959657004310027,0.9963302752293578,0.7275717921147589,0.8666666666666667,0.8813559322033898,0.9930913780397936,0.9908881073478145,0.7666666666666667,1.0,0.8679245283018868,90,28,0,92,4.4444444444444447e-05,7.543640200000027,144.4925753484367,0.5577910000001793,376.4850992574862,4202470400
31,0.020981657160316698,0.9990825688073395,0.8375605376495514,0.8714285714285714,0.8855932203389831,0.9973286661753868,0.9966678624861102,0.773109243697479,1.0,0.8720379146919431,91,27,0,92,4.5833333333333334e-05,7.475513500000034,145.8093815227536,0.6168059000001449,340.4636693649504,4202470400
32,0.09917650599446562,0.9623853211009175,0.5049126861267723,0.8809523809523809,0.8940677966101696,0.9984340456890199,0.9981319382668001,0.7863247863247863,1.0,0.8803827751196173,93,25,0,92,4.722222222222222e-05,7.570779600000151,143.97460467611265,0.5631286000002547,372.91659489485176,4202470400
33,0.05678567388612363,0.9752293577981651,0.24082809092942625,0.9238095238095239,0.9322033898305084,0.998894620486367,0.9986214080326432,0.8518518518518519,1.0,0.92,102,16,0,92,4.8611111111111115e-05,7.603460000000268,143.35578802281614,0.5566536000001179,377.2543642939802,4202470400
34,0.030979199056875788,0.9880733944954129,0.2640751560975332,0.9238095238095239,0.9322033898305084,0.9996315401621223,0.9995386031240674,0.8518518518518519,1.0,0.92,102,16,0,92,5e-05,7.593062500000087,143.55209113582134,0.5787488999999368,362.8516615755519,4202470400
35,0.03423548828706973,0.9862385321100917,0.7586576813482679,0.8666666666666667,0.8813559322033898,0.9950257921886515,0.9929585041600841,0.7666666666666667,1.0,0.8679245283018868,90,28,0,92,5.138888888888889e-05,7.5777852999999595,143.84149944179677,0.6092634000001453,344.6785085070758,4202470400
36,0.03718295619021066,0.9862385321100917,0.8291277890530182,0.8523809523809524,0.8686440677966102,0.9941967575534266,0.9923606786617343,0.7479674796747967,1.0,0.8558139534883721,87,31,0,92,5.277777777777778e-05,7.5648606999998265,144.08725331849467,0.5588925000001836,375.7430990752801,4202470400
37,0.02870902175264847,0.9926605504587156,0.2947172465501353,0.919047619047619,0.9279661016949152,0.997328666175387,0.9966347206438134,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,5.416666666666667e-05,7.496942100000069,145.39261280942665,0.5756791000003432,364.78656251351634,4202470400
38,0.031548858542616166,0.9917431192660551,0.16325473971664906,0.9333333333333333,0.9346904937361827,0.989867354458364,0.9876573356019183,0.90625,0.9456521739130435,0.925531914893617,109,9,5,87,5.555555555555555e-05,7.722246399999676,141.15063720319074,0.5714108000001943,367.51142960533576,4202470400
39,0.03816073225203177,0.9853211009174312,0.14712604947271757,0.9571428571428572,0.961864406779661,0.9992630803242446,0.9990770524625486,0.9108910891089109,1.0,0.9533678756476683,109,9,0,92,5.6944444444444445e-05,7.879907199999707,138.32650211921793,0.6711058000000776,312.91638367598034,4202470400
40,0.02921674762102258,0.9862385321100917,0.24780181050300598,0.9380952380952381,0.9449152542372881,0.9992630803242446,0.9990928121155479,0.8761904761904762,1.0,0.934010152284264,105,13,0,92,5.833333333333333e-05,7.825115200000255,139.29507389232614,0.6643490999999813,316.0988703078034,4202470400
41,0.023872520574109837,0.9899082568807339,0.6212629040237516,0.8857142857142857,0.8983050847457628,0.9906042741341194,0.9880240717563502,0.7931034482758621,1.0,0.8846153846153846,94,24,0,92,5.972222222222223e-05,8.190542700000151,133.0803146902561,0.5717100000001665,367.31909534543536,4202470400
42,0.021232184391313542,0.9963302752293578,0.25539759143430274,0.9238095238095239,0.9322033898305084,0.9987103905674282,0.9983940813685179,0.8518518518518519,1.0,0.92,102,16,0,92,6.111111111111111e-05,7.452698700000383,146.2557449155893,0.5931989999999132,354.01273434383864,4202470400
43,0.008109684267158931,0.9963302752293578,0.12375428664381616,0.9571428571428572,0.961864406779661,0.9995394252026528,0.9994229964813857,0.9108910891089109,1.0,0.9533678756476683,109,9,0,92,6.25e-05,8.923981800000092,122.14278608232804,1.5322338999999374,137.05479300517277,4202470400
44,0.002201698270962677,1.0,0.12958290624374058,0.9523809523809523,0.9576271186440678,0.9993551952837141,0.9991867015853555,0.9019607843137255,1.0,0.9484536082474226,108,10,0,92,6.388888888888888e-05,13.612941200000023,80.07086668382863,1.4518157000002248,144.64645891346092,4202470400
45,0.002710413591962101,0.9990825688073395,0.12395415981882252,0.9619047619047619,0.9661016949152542,0.9990788504053058,0.998853140649355,0.92,1.0,0.9583333333333334,110,8,0,92,6.527777777777779e-05,13.200750399999833,82.57106353590427,1.7917646999999306,117.20288941958067,4202470400
46,0.009981788185541518,0.9972477064220183,0.1847011705249315,0.9476190476190476,0.9533898305084746,0.9988946204863669,0.9985689530812117,0.8932038834951457,1.0,0.9435897435897436,107,11,0,92,6.666666666666667e-05,14.025298499999735,77.71670599381686,1.4177457999999206,148.12246313832264,4202470400
47,0.009659184948153174,0.9972477064220183,0.43532703971868614,0.919047619047619,0.9279661016949152,0.9991709653647752,0.9989657403239481,0.8440366972477065,1.0,0.9154228855721394,101,17,0,92,6.805555555555555e-05,13.213501400000041,82.4913826398805,1.4056456000002981,149.39754373360927,4202470400
48,0.027194350919065375,0.9926605504587156,0.96831547448528,0.8380952380952381,0.8559322033898304,0.9981577008106116,0.9979101059867265,0.7301587301587301,1.0,0.8440366972477065,84,34,0,92,6.944444444444444e-05,14.320685500000309,76.1136748656324,1.4560702999997375,144.22380567754033,4202470400
49,0.027666113591597725,0.9880733944954129,0.5513688731007278,0.8809523809523809,0.8940677966101696,0.9886698599852616,0.9869847320177851,0.7863247863247863,1.0,0.8803827751196173,93,25,0,92,7.083333333333334e-05,13.464005400000133,80.9565926050497,1.4931408999996165,140.64312349896377,4202470400
