epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
22,0.026509033690672368,0.9891089108910891,0.18928751177154482,0.9551724137931035,0.9492105263157895,0.9842631578947368,0.9750241257905303,0.9393939393939394,0.93,0.9346733668341709,184,6,7,93,3.75e-05,7.1244245999999976,141.76583467526632,0.8304019999999923,349.22844598158804,4203461120
23,0.02008051898155827,0.994059405940594,0.16100974204018711,0.9413793103448276,0.9244736842105263,0.993,0.9879508123036869,0.9560439560439561,0.87,0.9109947643979057,186,4,13,87,3.90625e-05,7.077234900000008,142.71110317392444,0.8105871000000207,357.7653777120221,4203461120
24,0.03063106205081567,0.9891089108910891,0.18621812164783477,0.9448275862068966,0.9318421052631579,0.9868947368421053,0.9790552955146844,0.9468085106382979,0.89,0.9175257731958762,185,5,11,89,4.0625000000000005e-05,7.1636539000000425,140.989502577727,0.7676096000000143,377.79621307497274,4203461120
25,0.023767309648974333,0.9910891089108911,0.23380768245551736,0.9448275862068966,0.9294736842105263,0.9753157894736841,0.9744836096539813,0.9565217391304348,0.88,0.9166666666666666,186,4,12,88,4.21875e-05,6.852367000000015,147.39432374243788,0.7622645999999804,380.44532043073684,4203461120
26,0.037993094316334464,0.9891089108910891,0.17523654066026212,0.9586206896551724,0.9494736842105264,0.9734210526315789,0.9743326419376961,0.9583333333333334,0.92,0.9387755102040817,186,4,8,92,4.375e-05,6.947782500000017,145.37012348904094,0.8131784999999923,356.62526739209505,4203461120
27,0.032639757700962946,0.9871287128712871,0.2781229721615091,0.9310344827586207,0.9071052631578946,0.9658947368421053,0.9675549961420399,0.9651162790697675,0.83,0.8924731182795699,187,3,17,83,4.53125e-05,6.930657499999995,145.7293193322568,0.757513299999971,382.8315621653258,4203461120
28,0.02434294277918525,0.9891089108910891,0.3302860385738313,0.9275862068965517,0.8997368421052632,0.9730526315789474,0.9624870966083963,0.9759036144578314,0.81,0.8852459016393442,188,2,19,81,4.6875e-05,6.94049050000001,145.52285605750754,0.7575714000000175,382.8022018782563,4203461120
29,0.01875270195887424,0.9920792079207921,0.20636286456137895,0.9482758620689655,0.9368421052631579,0.985421052631579,0.9807981043268591,0.9473684210526315,0.9,0.9230769230769231,185,5,10,90,4.8437500000000005e-05,6.92716889999997,145.80271025295838,0.7436480000000074,389.96944791083564,4203461120
30,0.017173734755488113,0.995049504950495,0.3367868660017848,0.9275862068965517,0.9281578947368421,0.9687894736842105,0.9645555426555202,0.8691588785046729,0.93,0.8985507246376812,176,14,7,93,5e-05,6.937267700000007,145.59046063625294,0.9545415000000048,303.81078245419246,4203461120
31,0.039856929652160034,0.9831683168316832,0.1635656584869139,0.9517241379310345,0.9465789473684211,0.9858947368421053,0.9842404412552301,0.93,0.93,0.93,183,7,7,93,5.15625e-05,7.845412100000033,128.73766057489775,0.8928250000000162,324.8116932209501,4203461120
32,0.05607460532337427,0.9792079207920792,0.2632669457001612,0.9241379310344827,0.8971052631578947,0.9733157894736842,0.9729760860205274,0.9642857142857143,0.81,0.8804347826086957,187,3,19,81,5.3125e-05,7.386957699999982,136.727464948121,0.8661680999999817,334.8079893498804,4203461120
33,0.013283042120747268,0.997029702970297,0.40084916912019253,0.903448275862069,0.8789473684210527,0.9333157894736842,0.9356729689028641,0.9090909090909091,0.8,0.851063829787234,182,8,20,80,5.46875e-05,7.0222140000000195,143.82928233175423,0.919266700000037,315.46884054430376,4203461120
34,0.03917013660247903,0.9930693069306931,0.23547735926695168,0.9551724137931035,0.9468421052631579,0.9700526315789473,0.9685880014214664,0.9484536082474226,0.92,0.934010152284264,185,5,8,92,5.6250000000000005e-05,7.147821000000022,141.30180372451926,0.8010590000000093,362.02077499909075,4203461120
35,0.012101935120881535,0.995049504950495,0.41254894211888316,0.9344827586206896,0.9310526315789474,0.9560000000000001,0.9481848810692017,0.8932038834951457,0.92,0.9064039408866995,179,11,8,92,5.78125e-05,7.142053799999985,141.4159047639773,0.844410000000039,343.4350611669528,4203461120
36,0.017807703392463736,0.997029702970297,0.7018882937729358,0.8620689655172413,0.8544736842105263,0.9251578947368421,0.9106125268078393,0.7830188679245284,0.83,0.8058252427184466,167,23,17,83,5.9375e-05,7.1962418000000525,140.35103712051375,0.8513131999999359,340.6501860889997,4203461120
37,0.0404542314063292,0.9841584158415841,0.3153366549522616,0.9206896551724137,0.901578947368421,0.9759473684210527,0.9537267321260113,0.9230769230769231,0.84,0.8795811518324608,183,7,16,84,6.09375e-05,7.284623699999997,138.6482049855232,0.8188106000000062,354.1722591280545,4203461120
38,0.03430808536359109,0.9861386138613861,0.32047552764415743,0.9103448275862069,0.9102631578947369,0.9668421052631578,0.9578452557681947,0.8425925925925926,0.91,0.875,173,17,9,91,6.25e-05,7.093659300000013,142.3806750910631,0.8045077000000447,360.4688929639628,4203461120
39,0.014983187415055,0.994059405940594,0.2692114475183189,0.9448275862068966,0.9342105263157895,0.9741578947368421,0.9695387634107309,0.9375,0.9,0.9183673469387755,184,6,10,90,6.406249999999999e-05,7.184615699999995,140.57815228725465,0.7896524999999883,367.2501511740978,4203461120
40,0.021904501685639843,0.994059405940594,0.2377769321203232,0.9517241379310345,0.9489473684210525,0.9818947368421054,0.9714373955511257,0.9215686274509803,0.94,0.9306930693069307,182,8,6,94,6.562500000000001e-05,7.133108899999911,141.59323994058363,0.8374180999999226,346.3025220018851,4203461120
41,0.03760834637796506,0.9881188118811881,0.10974635471357033,0.9758620689655172,0.9673684210526315,0.9957368421052631,0.9926201236907543,0.9894736842105263,0.94,0.9641025641025641,189,1,6,94,6.71875e-05,7.112712200000033,141.99927841871562,0.8680029000000786,334.10026625484056,4203461120
42,0.06419330500648357,0.9841584158415841,0.12707868819124996,0.9620689655172414,0.9639473684210527,0.9929473684210526,0.9913650267976135,0.9238095238095239,0.97,0.9463414634146341,182,8,3,97,6.875e-05,6.85664010000005,147.30246669939592,0.7651358000000528,379.0176854879617,4203461120
43,0.029502559744287282,0.9900990099009901,0.4229504688177258,0.8896551724137931,0.8494736842105264,0.9102631578947369,0.9161841917565471,0.9473684210526315,0.72,0.8181818181818182,186,4,28,72,7.031250000000001e-05,6.907441100000028,146.2191259220431,0.7651547000000392,379.0083234148404,4203461120
44,0.013066169718513265,0.996039603960396,0.5133766439044848,0.8896551724137931,0.8565789473684211,0.9443684210526316,0.9303317701731474,0.9146341463414634,0.75,0.8241758241758241,183,7,25,75,7.1875e-05,7.061182799999983,143.0355265692884,0.7781866000000264,372.66126145064715,4203461120
45,0.0066316865595581476,0.998019801980198,0.46142211388796567,0.9137931034482759,0.8963157894736842,0.9538947368421052,0.9406181977874132,0.9032258064516129,0.84,0.8704663212435233,181,9,16,84,7.34375e-05,6.918404799999962,145.9874102770057,0.7784744000000501,372.5234895328367,4203461120
46,0.0027955307596130297,1.0,0.43413973501883446,0.9172413793103448,0.9036842105263158,0.9559473684210527,0.9490285821845985,0.8958333333333334,0.86,0.8775510204081632,180,10,14,86,7.5e-05,7.010798600000044,144.0634737389252,0.7585445000000846,382.3111234739263,4203461120
47,0.0011590968879318098,1.0,0.627131407824345,0.8931034482758621,0.8568421052631578,0.9230526315789473,0.9259836759663712,0.9367088607594937,0.74,0.8268156424581006,185,5,26,74,7.656250000000001e-05,7.060571400000072,143.04791252447214,0.7481416999999055,387.6271032613696,4203461120
48,0.021654522011886,0.994059405940594,0.49630377275170756,0.906896551724138,0.8839473684210526,0.9432105263157895,0.9364426885454453,0.9101123595505618,0.81,0.8571428571428571,182,8,19,81,7.8125e-05,6.937952500000051,145.57609035230388,0.7939708999999766,365.2526811751017,4203461120
49,0.01892241396853933,0.9920792079207921,0.2566992033738643,0.9448275862068966,0.9413157894736842,0.9825263157894737,0.9781449471592492,0.9117647058823529,0.93,0.9207920792079208,181,9,7,93,7.968749999999999e-05,6.968922300000031,144.9291521014656,0.8163562000000866,355.237088907966,4203461120
