epoch,train_loss,train_acc,val_loss,val_accuracy,val_balanced_accuracy,val_auroc,val_auprc,val_precision,val_recall,val_f1,val_tn,val_fp,val_fn,val_tp,lr,train_sec,train_img_per_sec,val_sec,val_img_per_sec,cuda_max_mem_bytes
11,0.06835612712893635,0.9722772277227723,0.8472157231532037,0.7931034482758621,0.8755186721991701,0.9635024134134982,0.8012908457234116,0.44954128440366975,1.0,0.620253164556962,181,60,0,49,2.0312500000000002e-05,13.197342999999819,76.5305561884702,1.7918822000001455,161.84099602081903,4201617408
12,0.04603209311608225,0.9811881188118812,0.45279766274616123,0.8655172413793103,0.9190871369294606,0.9827250402235583,0.9163288698631223,0.5568181818181818,1.0,0.7153284671532847,202,39,0,49,2.1875e-05,13.139537300000484,76.86724250175558,1.8447958999995535,157.19896168463416,4201617408
13,0.040865551214665174,0.9900990099009901,0.3293692104984075,0.8862068965517241,0.9315352697095436,0.98814463544754,0.9455900145521641,0.5975609756097561,1.0,0.7480916030534351,208,33,0,49,2.34375e-05,12.56856710000011,80.35920021463633,1.9624685999997382,147.7730650060025,4201617408
14,0.04927474894793704,0.9841584158415841,0.6545500970445574,0.8310344827586207,0.8983402489626555,0.9584215428910152,0.7685631546058738,0.5,1.0,0.6666666666666666,192,49,0,49,2.5e-05,12.94280130000061,78.03565677856403,1.8467137000006915,157.03571159941652,4201617408
15,0.04458917799638584,0.9821782178217822,0.8524995867162943,0.803448275862069,0.8817427385892116,0.9495723600643576,0.7261788041343039,0.46226415094339623,1.0,0.632258064516129,184,57,0,49,2.65625e-05,13.11871009999959,76.9892765600508,1.8694777000000613,155.12354065522712,4201617408
16,0.053444303397554904,0.9792079207920792,0.14150301550980657,0.9379310344827586,0.9545262088237785,0.9957659412312643,0.9818842068324823,0.7384615384615385,0.9795918367346939,0.8421052631578947,224,17,1,48,2.8125000000000003e-05,12.913211399999454,78.21447111134901,1.9924218000005567,145.55150922355847,4201617408
17,0.044518866343423724,0.9871287128712871,0.59742832982447,0.8275862068965517,0.896265560165975,0.9859429248877974,0.9340388691809769,0.494949494949495,1.0,0.6621621621621622,191,50,0,49,2.96875e-05,12.923829899999873,78.15020839913792,1.8787185000001045,154.36053884601864,4201617408
18,0.028535186720546335,0.9900990099009901,0.8524536040145904,0.8103448275862069,0.8858921161825726,0.9789143873316961,0.9012680105405283,0.47115384615384615,1.0,0.6405228758169934,186,55,0,49,3.125e-05,13.094217099999696,77.1332865712165,1.9477937999999995,148.88639649638483,4201617408
19,0.014977840372011997,0.999009900990099,0.9575917813461274,0.8068965517241379,0.8838174273858921,0.9738335168092134,0.8722358373320785,0.4666666666666667,1.0,0.6363636363636364,185,56,0,49,3.2812500000000005e-05,12.496792699999787,80.82073730806283,2.1262047999998686,136.3932580718555,4201617408
20,0.025275984284235165,0.9920792079207921,0.9778140609385446,0.8206896551724138,0.892116182572614,0.9639258192903718,0.8274583686317433,0.48514851485148514,1.0,0.6533333333333333,189,52,0,49,3.4375e-05,12.960148400000435,77.93120640501047,1.909159300000283,151.89932029242243,4201617408
21,0.03035911476763431,0.9891089108910891,0.6594593298446852,0.8448275862068966,0.9066390041493776,0.9820475908205606,0.9165189747853532,0.5212765957446809,1.0,0.6853146853146853,196,45,0,49,3.59375e-05,13.016707900000256,77.59258391286326,1.889572400000361,153.47387588850503,4201617408
22,0.011597445743973367,0.998019801980198,0.6284052421280648,0.8379310344827586,0.9024896265560166,0.9883986789736642,0.9411520306660697,0.5104166666666666,1.0,0.6758620689655173,194,47,0,49,3.75e-05,12.926289299999553,78.13533927327737,2.187843200000316,132.55063251331637,4201617408
23,0.014688203591504134,0.996039603960396,1.2920158210850787,0.7758620689655172,0.8651452282157677,0.9605385722753832,0.7988938900822107,0.4298245614035088,1.0,0.6012269938650306,176,65,0,49,3.90625e-05,12.688250299999709,79.60120395796599,1.8393059999998513,157.66816397055382,4201617408
24,0.03946924478805158,0.9841584158415841,0.5233195653650909,0.8620689655172413,0.9170124481327802,0.985053772546363,0.927121003569607,0.550561797752809,1.0,0.7101449275362319,201,40,0,49,4.0625000000000005e-05,12.60460299999977,80.1294574688325,1.9196235999997953,151.07128293277438,4201617408
25,0.0407782782567665,0.9861386138613861,0.19985146620310842,0.9137931034482759,0.9481327800829875,0.9950038106528919,0.9760135764690573,0.6621621621621622,1.0,0.7967479674796748,216,25,0,49,4.21875e-05,12.432558900000004,81.23830404696491,2.019555400000172,143.59596176464152,4201617408
26,0.04384061018936336,0.9861386138613861,0.6082941345404833,0.8310344827586207,0.8983402489626555,0.9888220848505377,0.9412048470250772,0.5,1.0,0.6666666666666666,192,49,0,49,4.375e-05,13.551592299999356,74.52998715140272,1.9079612000005,151.99470513337693,4201617408
27,0.03274370587314479,0.9930693069306931,0.6141300073359162,0.8482758620689655,0.9087136929460581,0.9832331272758066,0.9062061562690817,0.5268817204301075,1.0,0.6901408450704225,197,44,0,49,4.53125e-05,12.907271099999889,78.25046767631686,1.9684962000001178,147.320579028795,4201617408
28,0.020543224825814832,0.9910891089108911,0.37621284915949216,0.896551724137931,0.9377593360995851,0.9885680413244136,0.9393911430920934,0.620253164556962,1.0,0.765625,211,30,0,49,4.6875e-05,13.345481299999847,75.68104718711132,2.288511899999321,126.71990038596087,4201617408
29,0.01714363322389545,0.9930693069306931,0.27443531865719706,0.9241379310344827,0.954356846473029,0.9902616648319078,0.926006796250146,0.6901408450704225,1.0,0.8166666666666667,219,22,0,49,4.8437500000000005e-05,12.395375999999487,81.4819978030551,1.753333499999826,165.39922382138298,4201617408
30,0.03116907467483543,0.9930693069306931,0.7197461475036107,0.8344827586206897,0.9004149377593361,0.9809467355406892,0.9016992612151788,0.5051546391752577,1.0,0.6712328767123288,193,48,0,49,5e-05,12.584801599999992,80.25553616991472,1.891659900000377,153.30451314210455,4201617408
31,0.03109594527631998,0.9930693069306931,0.6435353972308804,0.8379310344827586,0.9024896265560166,0.9817935472944364,0.8909552616772386,0.5104166666666666,1.0,0.6758620689655173,194,47,0,49,5.15625e-05,13.194919000000482,76.54461539324062,2.4224301000003834,119.71449661228785,4201617408
32,0.02158156489895191,0.9920792079207921,0.5012660667533055,0.8586206896551725,0.9149377593360997,0.9944110424252689,0.9657905503571456,0.5444444444444444,1.0,0.7050359712230215,200,41,0,49,5.3125e-05,12.876886500000182,78.43510929447004,1.94881820000046,148.80813407835146,4201617408
33,0.02992482270929031,0.9871287128712871,0.42871563850785604,0.8724137931034482,0.9232365145228216,0.9957659412312643,0.9843258810583787,0.5697674418604651,1.0,0.725925925925926,204,37,0,49,5.46875e-05,12.927884499999891,78.12569798252827,1.8836641999996573,153.95525380800504,4201617408
34,0.010008783130615484,0.995049504950495,0.5580626924522221,0.8379310344827586,0.9024896265560166,0.9927174189177747,0.9673904773616143,0.5104166666666666,1.0,0.6758620689655173,194,47,0,49,5.6250000000000005e-05,12.878929900000003,78.42266460352423,2.1258256999999503,136.4175811779897,4201617408
35,0.012064081194694154,0.996039603960396,0.6279342259804253,0.8586206896551725,0.9149377593360997,0.9861969684139216,0.9286768065359847,0.5444444444444444,1.0,0.7050359712230215,200,41,0,49,5.78125e-05,13.120662700000139,76.97781911579735,2.1056621999996423,137.72389512432207,4201617408
36,0.010713160561863333,0.997029702970297,0.3354536046477733,0.9241379310344827,0.9462274536370565,0.9869590989922941,0.9346567103270663,0.6956521739130435,0.9795918367346939,0.8135593220338984,220,21,1,48,5.9375e-05,13.7763716999998,73.3139335954484,1.9942017000003034,145.4215990288023,4201617408
37,0.06749473234594916,0.9772277227722772,0.8675286105135456,0.7862068965517242,0.8713692946058091,0.9847573884325516,0.9082473357563459,0.44144144144144143,1.0,0.6125,179,62,0,49,6.09375e-05,13.15608280000015,76.77057186049244,1.9001798999997845,152.61712851505948,4201617408
38,0.06487323611509055,0.9782178217821782,0.4565758622833528,0.8379310344827586,0.9024896265560166,0.9844186637310526,0.9269505549543622,0.5104166666666666,1.0,0.6758620689655173,194,47,0,49,6.25e-05,12.972354100000302,77.85788086065092,1.9366327999996429,149.74444303538257,4201617408
39,0.017669581196969375,0.997029702970297,0.270311221992597,0.9172413793103448,0.950207468879668,0.9962740282835126,0.9831627794536165,0.6712328767123288,1.0,0.8032786885245902,217,24,0,49,6.406249999999999e-05,12.968728200000442,77.87964898516152,2.2090533999999025,131.2779491885587,4201617408
40,0.029197446143371053,0.9920792079207921,0.5286486329394393,0.8689655172413793,0.9211618257261411,0.9914472012871538,0.9552358922794848,0.5632183908045977,1.0,0.7205882352941176,203,38,0,49,6.562500000000001e-05,13.411642800000664,75.30770205123194,1.8773237999994308,154.47521626268625,4201617408
41,0.027672153839375824,0.9881188118811881,0.510001152975019,0.8793103448275862,0.9273858921161826,0.989922940130409,0.9437755129305281,0.5833333333333334,1.0,0.7368421052631579,206,35,0,49,6.71875e-05,12.47374260000015,80.97008511302677,1.9855020000004515,146.05878009688936,4201617408
42,0.007391092243778985,0.998019801980198,0.27892687885905615,0.9310344827586207,0.95850622406639,0.9906850707087814,0.9568023747556318,0.7101449275362319,1.0,0.8305084745762712,221,20,0,49,6.875e-05,12.810475400000541,78.8417266700311,2.1499573999999484,134.88639356296406,4201617408
43,0.029845414241208346,0.9871287128712871,1.08459437424317,0.8172413793103448,0.8900414937759336,0.9818782284698111,0.8986677974022079,0.4803921568627451,1.0,0.6490066225165563,188,53,0,49,7.031250000000001e-05,12.617874100000336,80.04517971850528,1.9601787999999942,147.94568740361893,4201617408
44,0.033398693733033724,0.9891089108910891,0.3371944025915582,0.896551724137931,0.9377593360995851,0.992886781268524,0.971747777692297,0.620253164556962,1.0,0.765625,211,30,0,49,7.1875e-05,12.908648999999969,78.24211503465641,1.9840093000002526,146.16866967305197,4201617408
45,0.02936947420676006,0.9900990099009901,0.26660281313525047,0.906896551724138,0.9358540096536541,0.9933101871453975,0.9761666104930845,0.6486486486486487,0.9795918367346939,0.7804878048780488,215,26,1,48,7.34375e-05,12.710503700000118,79.4618391087043,2.215886099999807,130.8731527311017,4201617408
46,0.01708194574166555,0.9930693069306931,0.2839581789332442,0.906896551724138,0.9358540096536541,0.9905157083580319,0.9501768963973802,0.6486486486486487,0.9795918367346939,0.7804878048780488,215,26,1,48,7.5e-05,13.157876899999792,76.76010405599827,1.9307609999996203,150.19984348143402,4201617408
47,0.012932814461237285,0.997029702970297,0.8089358847704716,0.8448275862068966,0.9066390041493776,0.9784063002794479,0.8410796239416305,0.5212765957446809,1.0,0.6853146853146853,196,45,0,49,7.656250000000001e-05,12.317814199999702,81.99506694946125,2.011728700000276,144.15462681422213,4201617408
48,0.020778998543391936,0.9930693069306931,0.7165739830117672,0.8517241379310345,0.9107883817427386,0.9828944025743077,0.9105347256149932,0.532608695652174,1.0,0.6950354609929078,198,43,0,49,7.8125e-05,12.974488500000007,77.84507265931906,2.518938600000183,115.12785583577897,4201617408
49,0.010419119484140538,0.998019801980198,0.8533386071474525,0.8517241379310345,0.9107883817427386,0.9776441697010755,0.8646369469520658,0.532608695652174,1.0,0.6950354609929078,198,43,0,49,7.968749999999999e-05,12.784125700000004,79.00422944057877,1.9172984999995606,151.25448645584737,4201617408
